ID,Label
291,Aluísio Jardim Dornellas de Barros
292,Maria Norma de Melo
293,Marcio de Souza Soares de Almeida
294,Dora Selma Fix Ventura
295,Nelson Francisco Favilla Ebecken
296,Aloisio Nelmo Klein
297,Gardenia da Silva Abbad
298,Silvio Silvério da Silva
299,Sergio Teixeira da Fonseca
300,Elliot Watanabe Kitajima
301,Sami Jorge Michereff
302,Francisco de Assis Tenorio de Carvalho
303,Edson Antunes
304,Miguel Trefaut Urbano Rodrigues
305,Miguel Pedro Guerra
306,Alvaro Rodolfo De Pierro
307,Alba Lucia Bottura Leite de Barros
308,Martha Campos Abreu
309,Jorge Guillermo Hounie
310,Jose Vanderlei Menani
311,Luiz Tadeu Moraes Figueiredo
312,Ricardo Augusto da Luz Reis
313,Glaucius Oliva
314,Paolo Piccione
315,Sidinei Magela Thomaz
316,Jackson Victor de Araujo
317,Jailson Souza de Alcaniz
318,Valmir Carneiro Barbosa
319,Poli Mara Spritzer
320,Segundo Sacramento Urquiaga Caballero
321,Mílton de Arruda Martins
322,Wanderley de Souza
323,Ernesto Chaves Pereira de Souza
324,Clovis Artur Almeida da Silva
325,Carlos Eduardo Guerra Schrago
326,Francisco Murilo Zerbini Junior
327,Humberto Corrêa da Silva Filho
328,Luiz Armando Cunha De Marco
329,José Miguel Reichert
330,Vivaldo Moura Neto
331,Marcos Domingos Siqueira Tavares
332,Gilsane Lino von Poser
333,Gustavo Ferreira Martins
334,Eduardo Góes Neves
335,Cristina Wayne Nogueira
336,Rubens Onofre Nodari
337,Marcia de Paula Leite
338,Constantino Tsallis
339,Artur de Jesus Motheo
340,Heloisa de Oliveira Beraldo
341,Ado Jorio de Vasconcelos
342,Alessandro Lucca Braccini
343,Selma Simões de Castro
344,Sílvia Stanisçuaski Guterres
345,Suzana Maria Gico Lima Montenegro
346,Isabel Amélia Costa Mendes
347,Philip Martin Fearnside
348,Egberto Gaspar de Moura
349,Arnaldo Lopes Colombo
350,Denise Maria Guimarães Freire
351,Sergio Franca Adorno de Abreu
352,Monica Ferreira da Costa
353,Maria Bernadete Amâncio Varesche
354,Ismar de Souza Carvalho
355,Ignacio Alfonso de Bediaga e Hickman
356,Cláudia Lúcia de Moraes Forjaz
357,Archimedes Perez Filho
358,Antonio Carlos Campos de Carvalho
359,Shiguenoli Miyamoto
360,Jesus Djalma Pecora
361,Ciro Antonio Rosolem
362,Farid Chemale Junior
363,Ana Cristina Gales
364,Helio Garcia Leite
365,Luiz Henrique Capparelli Mattoso
366,Angela Maria Cavalcanti da Rocha
367,Isabela Almeida Pordeus
368,Adelar Bracht
369,Helen Jamil Khoury
370,Lucia Martins Teixeira
371,Marcelo Zaiat
372,Raul Narciso Carvalho Guedes
373,Wilson Roberto Maluf
374,Carlos Frederico Duarte da Rocha
375,Mitermayer Galvão dos Reis
376,Maria do Carmo Pereira Nunes
377,José Gonçalves Gondra
378,Nelio Marco Vincenzo Bizzo
379,Rochel Montero Lago
380,Alvaro Luiz Gayoso de Azeredo Coutinho
381,Helio Gauze Bonacorso
382,Marília Afonso Rabelo Buzalaf
383,Ana Paula Salles Moura Fernandes
384,Rubens Sampaio Filho
385,Bluma Guenther Soares
386,Caetano Juliani
387,Gilberto De Nucci
388,Adley Forti Rubira
389,Eduardo Magalhães Rego
390,Maria Regina D'Imperio Lima
391,Mayana Zatz
392,Luciano Paganucci de Queiroz
393,Marcelo Torres Bozza
394,Fábio Protti
395,Reinaldo Barreto Oriá
396,Roberto Giugliani
397,Flávio Vieira Meirelles
398,Pedro Fernando da Costa Vasconcelos
399,Felipe Dal Pizzol
400,Iakov Veniaminovitch Kopelevitch
401,Luiz Drude de Lacerda
402,Marcondes Lima da Costa
403,Daniel Mario Ugarte
404,Elisa Maria Baggio Saitovitch
405,Belita Koiller
406,Beatriz D'Agord Schaan
407,Hugo Alejandro Gallardo Olmedo
408,Marisa Helena Gennari de Medeiros
409,Messias Gonzaga Pereira
410,Geovanni Dantas Cassali
411,Jose Paulo Gagliardi Leite
412,Antonio Virgilio Bittencourt Bastos
413,Heloisa Soares de Moura Costa
414,Tania de Fatima Salvini
415,Cosme Damiao Cruz
416,Elizabeth Fernandes de Macedo
417,Helio Cesar Salgado
418,Lydia Masako Ferreira
419,Ricardo Tostes Gazzinelli
420,Rodrigo Barbosa Capaz
421,Martim Francisco Bottaro Marques
422,Gilberto Kac
423,Edson Antonio Ticianelli
424,Eder Joao Lenardao
425,Carlos Frederico de Oliveira Graeff
426,Antonio Waldo Zuardi
427,Marly Babinski
428,Ricardo Santiago Gomez
429,Antonio Eduardo Clark Peres
430,Joao Batista Teixeira da Rocha
431,Wilson Savino
432,Colombo Celso Gaeta Tassinari
433,Rinaldo Aparecido Mota
434,Frida Marina Fischer
435,Clarissa Severino Gama
436,Manoel Damiao de Sousa Neto
437,Luís Augusto Nero
438,Thaïs Cristófaro Silva
439,Neusa Hamada
440,Boaventura Freire dos Reis
441,Ricardo Ivan Ferreira da Trindade
442,Luiz Henrique Rosa
443,Jerson Lima da Silva
444,Elcio Abdalla
445,Saul Martins de Paiva
446,Magda Diniz Bezerra Dimenstein
447,Ana Paula Ribeiro Rodrigues
448,Pedro Lagerblad de Oliveira
449,Ana Maria Benko Iseppon
450,Sara Teresinha Olalla Saad
451,Tullo Vigevani
452,Carlos Ernesto Gonçalves Reynaud Schaefer
453,José Roberto Postali Parra
454,Suely Lins Galdino
455,Alberto Jose da Silva Duarte
456,Silvia Gonzalez Monteiro
457,Cristina Beatriz Cazabuena Bonorino
458,David Driemeier
459,Vilma Regina Martins
460,Maria Beatriz de Abreu Glória
461,Sandhi Maria Barreto
462,Gilberto dos Santos Prado
463,Marcelo Coutinho Picanco
464,Helio Chacham
465,Sergio Verjovski Almeida
466,Jose Claudio de Faria Telles
467,Fabio Murilo DaMatta
468,Carlos Rettori
469,Maria Lucia Zaidan Dagli
470,Acacia Zeneida Kuenzer
471,Carlos Alberto Manssour Fraga
472,Jose Bento Sterman Ferraz
473,Frederico Wanderley Tavares
474,Nilo Cesar Consoli
475,Simone Eliza Facioni Guimaraes
476,Amauri Alcindo Alfieri
477,Joaquim de Araújo Nóbrega
478,Aldo Ângelo Moreira Lima
479,Evaristo Mauro de Castro
480,Marcio Lourenço Rodrigues
481,Virginia Sampaio Teixeira Ciminelli
482,Takashi Yoneyama
483,Luiz Alberto Oliveira Rocha
484,Eduardo Antônio Donadi
485,Jose Eduardo Serrao
486,Marcos Roberto de Vasconcelos Lanza
487,Fernando Ferreira Costa
488,Herman Jacobus Cornelis Voorwald
489,Elaine Aparecida Del Bel Belluz Guimarães
490,Vanete Thomaz Soccol
491,Claudio Riccomini
492,Celio Pasquini
493,Roberto Lent
494,Jose Eduardo Krieger
495,Carlos Augusto Rosa
496,Luis Mauricio Bini
497,Edgar Marcelino de Carvalho Filho
498,Octavio Luiz Franco
499,Magda Maria Sales Carneiro-Sampaio
500,Cesar Gomes Victora
501,Francisco Jose Barcellos Sampaio
502,Claudio Barbieri da Cunha
503,Carlos Augusto Monteiro
504,Emílio Carlos Nelli Silva
505,Antonio Carlos Pedrosa Soares
506,Richard Charles Garratt
507,Niro Higuchi
508,Beatriz Leonor Silveira Barbuy
509,Lauro Tatsuo Kubota
510,Maria Aparecida Juliano
511,Alexander Augusto de Lima Jorge
512,Irenilza de Alencar Nääs
513,Marcelo Britto Passos Amato
514,Herman Sander Mansur
515,Jose Luis Duarte Ribeiro
516,Julio Otavio Jardim Barcellos
517,Lucia Galvão de Albuquerque
518,Thaisa Storchi Bergmann
519,Guilherme Suarez Kurtz
520,Mario Hiroyuki Hirata
521,Ari Pedro Oro
522,Carlos Alberto Saraiva Gonçalves
523,Elias Ayres Guidetti Zagatto
524,Celso Valentim Santilli
525,Antonio Thomé
526,Dulce Maria de Araújo Melo
527,Jacob Carlos Lima
528,Mirabel Cerqueira Rezende
529,Maria José Soares Mendes Giannini
530,Rafael Pio
531,Euripedes Constantino Miguel Filho
532,Alexandre Xavier Falcão
533,Marcelo Sobral da Silva
534,Antônio Augusto Moura da Silva
535,Denize Cristina de Oliveira
536,Antonio Luiz Pinho Ribeiro
537,José Leopoldo Ferreira Antunes
538,Jean Paul Walter Metzger
539,Lucio Angnes
540,Jose Carlos Fachinello
541,Celso da Cruz Carneiro Ribeiro
542,Angela Terezinha de Souza Wyse
543,Gauss Moutinho Cordeiro
544,Anne Marie Pessis
545,Maria Izilda Santos de Matos
546,Everardo Valadares de Sa Barretto Sampaio
547,Claudio Shyinti Kiminami
548,Homero Santiago Maciel
549,Mauricio Leonardo Torem
550,Décio Krause
551,Niels Olsen Saraiva Câmara
552,Elvira Maria Saraiva
553,Luiz Augusto Toledo Machado
554,Angelo Pallini
555,Pietro Sampaio Baruselli
556,Diana Luz Pessoa de Barros
557,José Freitas Siqueira Júnior
558,Edson Cocchieri Botelho
559,Humberto Ribeiro da Rocha
560,Walter Alexandre Carnielli
561,Luiz Renato Gonçalves Fontes
562,Antonio Domingos Brescovit
563,Francisco Foot Hardman
564,Fernando Morgan de Aguiar Correa
565,Eduardo Eizirik
566,Jose Antonio Eiras
567,Maria Rosa Chitolina
568,Eliana Gertrudes de Macedo Lemos
569,Benjamin Miranda Tabak
570,Flávio Sanson Fogliatto
571,Antonio Alcir Bernardez Pecora
572,Walderez Ornelas Dutra
573,Lorita Marlena Freitag Pagliuca
574,Rui Curi
575,Geraldo Wilson Afonso Fernandes
576,Leda Rita Dantonino Faroni
577,Marcelo Tabarelli
578,João José Reis
579,Demetrius David da Silva
580,Munir Salomao Skaf
581,Thereza Maria Magalhães Moreira
582,Oswaldo Mario Serra Truzzi
583,Antônio José Roque da Silva
584,Marco Aurelio Romano Silva
585,Cinthia Melazzo de Andrade
586,Roberto Dall'Agnol
587,Jacobus Willibrordus Swart
588,Roberto Schaeffer
589,Antonio Gomes de Souza Filho
590,Rita de Cassia Aleixo Tostes Passaglia
591,Sebastião Venâncio Martins
592,Paulo De Marco Júnior
593,Romulo Simoes Angelica
594,Eduardo de Faria Coutinho
595,Geraldo Robson Mateus
596,Susana Ines Cordoba de Torresi
597,Joao Bosco Pesquero
598,Carlos Frederico Martins Menck
599,Rafael Dias Loyola
600,Carlos Gustavo Tamm de Araujo Moreira
601,Carola Dobrigkeit Chinellato
602,Inara Roberta Leal
603,Celia Regina Ribeiro da Silva Carlini
604,Vera Luiza Capelozzi
605,Margareth Crisostomo Portela
606,Roberto Marcondes Cesar Junior
607,Joao Adolfo Hansen
608,Antonio Alfredo Ferreira Loureiro
609,Marco Aurélio Martins
610,Norval Baitello Junior
611,Valdir Barbosa Bezerra
612,Carlos Eduardo Negrao
613,Marilza Vieira Cunha Rudge
614,Mariangela Hungria da Cunha
615,Antonio Teixeira do Amaral Júnior
616,Eliana Badiale Furlong
617,Fernando Marcos dos Reis
618,Jose Cola Zanuncio
619,Monica da Costa Pereira Lavalle Heilbron
620,Rubens Caram Junior
621,Igor Polikarpov
622,José Claudio Geromel
623,Walter Ribeiro Terra
624,João Santana da Silva
625,Samuel Goldenberg
626,Guarino Rinaldi Colli
627,Cid Bartolomeu de Araújo
628,Antonio Alvaro Soares Zuin
629,Elton Luiz Dantas
630,Dachamir Hotza
631,José Ricardo Garcia Pereira Ramalho
632,Severino Alves Junior
633,Fernando Zagury Vaz de Mello
634,Sergio Antonio Spinola Machado
635,Edenio Detmann
636,Claudia Regina Furquim de Andrade
637,Jose Claudio Fonseca Moreira
638,José Carlos Costa da Silva Pinto
639,Mucio Amado Continentino
640,Marcelo José Colaço
641,Antonio Claudio Lucas da Nóbrega
642,Pedro Luis Dias Peres
643,Anderson Stevens Leonidas Gomes
644,Wilton Pereira da Silva
645,Maria Helena Palucci Marziale
646,Arlindo de Alencar Araripe Noronha Moura
647,Sergio Costa Oliveira
648,Graciela Ines Bolzon de Muniz
649,Luiz Antônio dos Santos Dias
650,José Soares de Andrade Júnior
651,Marcelo Miranda Viana da Silva
652,André Carlos Ponce de Leon Ferreira de Carvalho
653,Manoel Odorico de Moraes Filho
654,Milton David Jara Valenzuela
655,Walter Antonio Pereira Boeger
656,Celso Vataru Nakamura
657,Carlos José Pereira de Lucena
658,Paulo de Tarso Cavalcante Freire
659,Orestes Vicente Forlenza
660,Ilana Elazari Klein Coaracy Wainer
661,Antonio Fernando Catelli Infantosi
662,Helena Bonciani Nader
663,Manoel Antônio dos Santos
664,Cláudio Leonardo Lucchesi
665,Iscia Teresinha Lopes Cendes
666,Itala Maria Loffredo D'Ottaviano
667,Maria Cecilia de Souza Minayo
668,Marcio Cherem Schneider
669,Jaime Aparecido Cury
670,Kleber Del Claro
671,Marilene Henning Vainstein
672,Elisabete Maria de Gouveia Dal Pino
673,Luiz Carlos Wrobel
674,Esper Abrao Cavalheiro
675,Denise Pires de Carvalho
676,Marcus Vinicius Gomez
677,Tania Beatriz Creczynski Pasa
678,Oscar Manoel Loureiro Malta
679,Renata Zukanovich Funchal
680,Fatima Maria de Souza Moreira
681,Bernardo Baldisserotto
682,Francisco José Lima Aragão
683,Koiti Araki
684,Ulysses Paulino de Albuquerque
685,Horacio Hideki Yanasse
686,Marco Antonio Chaer do Nascimento
687,Nilo Zanatta
688,Carminda da Cruz-Landim
689,Sonia Regina Loureiro
690,Helcio Rangel Barreto Orlande
691,Jayme Luiz Szwarcfiter
692,Hebe Maria da Costa Mattos Gomes de Castro
693,Paulo Bayard Dias Gonçalves
694,Maurício Laterça Martins
695,Nísia Verônica Trindade Lima
696,Eduardo Fleury Mortimer
697,Fernando Luiz Finger
698,José Manoel Balthazar
699,José Maria Barbosa Filho
700,Ricardo Ventura Santos
701,Julio Elias Normey Rico
702,Maria das Gracas Carvalho
703,Deisy de Freitas Lima Ventura
704,Paulo Mazzafera
705,Bruce Bartholow Duncan
706,Wagner Coelho de Albuquerque Pereira
707,Marcelo Urbano Ferreira
708,Carlos Pérez Bergmann
709,Carlos Alexandre Netto
710,Paulo Domingos Cordaro
711,Germano Tremiliosi Filho
712,Alessandro Dourado Loguercio
713,Rosalia Mendez-Otero
714,Gleidson Giordano Pinto de Carvalho
715,Alfredo Noel Iusem
716,Helena Ribeiro
717,Fernando de Queiroz Cunha
718,Flavio Danni Fuchs
719,Marcio de Castro Silva Filho
720,Mario Luiz Chizzotti
721,Flávia Regina Souza Ramos
722,Celso Pinto de Melo
723,Célia Regina da Silva Garcia
724,Osvaldo Novais de Oliveira Junior
725,Brenda Paula Figueiredo de Almeida Gomes
726,Webe João Mansur
727,Rodrigo Correa de Oliveira
728,Dalton Valentim Vassallo
729,Claudio Alexandre Gobatto
730,Celia Landmann Szwarcwald
731,José Renan de Medeiros
732,Francisco Inacio Pinkusfeld Monteiro Bastos
733,Luis Augusto Paim Rohde
734,Cesar Valmor Rombaldi
735,Nilva Kazue Sakomura
736,Claudio de Oliveira
737,Eduardo Jose Manzini
738,Mauricio Lima Barreto
739,Antonio Martins Figueiredo Neto
740,Maria Inês Schmidt
741,Mauro Martins Teixeira
742,Amauri Garcia
743,Elias Thome Saliba
744,Marcos Vinicius Folegatti
745,Yoshiharu Kohayakawa
746,Edson Roberto Leite
747,Alzir Azevedo Batista
